Allegra Hicks	http://www.wikidata.org/entity/Q75328043
Allen Jones	http://www.wikidata.org/entity/Q701564
Alma	http://www.wikidata.org/entity/Q110404249
Alois Mosbacher	http://www.wikidata.org/entity/Q15449741
Alphons Freymuth	http://www.wikidata.org/entity/Q1819117
Alvarado, Antonio	http://www.wikidata.org/entity/Q5659448
Alvarado, Antonio (Lugar de nacimiento: Alicanten, act. 1978)	http://www.wikidata.org/entity/Q5659448
Alviero Martini	http://www.wikidata.org/entity/Q3613442
Alvin Valley	http://www.wikidata.org/entity/Q33978211
Alyona Osmanova	http://www.wikidata.org/entity/Q16232331
Alyona Subbotina	http://www.wikidata.org/entity/Q18635177
Amalric Walter	http://www.wikidata.org/entity/Q2839097
Amanda Hendrick	http://www.wikidata.org/entity/Q4352403
Amanda Laine	http://www.wikidata.org/entity/Q4739666
Amanda Murphy	http://www.wikidata.org/entity/Q48943428
Amanda Ross-Ho	http://www.wikidata.org/entity/Q4739748
Amanda Wakeley	http://www.wikidata.org/entity/Q4739789
Amanda Ware	http://www.wikidata.org/entity/Q4739794
Amaya Arzuaga	http://www.wikidata.org/entity/Q448156
Amber Anderson	http://www.wikidata.org/entity/Q23001798
Amber Le Bon	http://www.wikidata.org/entity/Q4741266
Amber Valletta	http://www.wikidata.org/entity/Q133820
Ambrosius Gabler	http://www.wikidata.org/entity/Q33367500
Amelie Lens	http://www.wikidata.org/entity/Q27902902
Amélie Lens	http://www.wikidata.org/entity/Q27902902
Amies, Edwin Hardy	http://www.wikidata.org/entity/Q5346492
Amies,Hardy	http://www.wikidata.org/entity/Q5346492
Amina Handke	http://www.wikidata.org/entity/Q56458221
Aminata Niaria	http://www.wikidata.org/entity/Q16744724
Ana Beatriz Barros	http://www.wikidata.org/entity/Q239784
Ana Campos	http://www.wikidata.org/entity/Q105335848
Ana Claudia Michels	http://www.wikidata.org/entity/Q448850
Ana de Pombo	http://www.wikidata.org/entity/Q19623278
Ana Locking	http://www.wikidata.org/entity/Q4750363
Ana Rajcevic	http://www.wikidata.org/entity/Q52116696
Ana Salazar	http://www.wikidata.org/entity/Q483077
Anabela Belikova	http://www.wikidata.org/entity/Q28950111
Anabela Chan	http://www.wikidata.org/entity/Q99943313
Anais Mali	http://www.wikidata.org/entity/Q2845133
Anais Pouliot	http://www.wikidata.org/entity/Q17715128
Analia Saban	http://www.wikidata.org/entity/Q16751733
Anastasia Khozzisova	http://www.wikidata.org/entity/Q4751870
Anastasia Kuznetsova	http://www.wikidata.org/entity/Q4751873
Anatol	http://www.wikidata.org/entity/Q487422
Andi Muise	http://www.wikidata.org/entity/Q3615375
André Bucher	http://www.wikidata.org/entity/Q116631
André Courrèges	http://www.wikidata.org/entity/Q465447
André Groult	http://www.wikidata.org/entity/Q2847890
André Mare	http://www.wikidata.org/entity/Q2848249
Andre Perugia	http://www.wikidata.org/entity/Q4760033
Andre Tan	http://www.wikidata.org/entity/Q4065380
André, Adeline	http://www.wikidata.org/entity/Q2824210
Andrea Bazzechi	http://www.wikidata.org/entity/Q107161413
Andrea Marescalchi	http://www.wikidata.org/entity/Q102425407
Andrea Pfister	http://www.wikidata.org/entity/Q67555553
Andrea Tippel	http://www.wikidata.org/entity/Q70744960
Andrea Zucchi	http://www.wikidata.org/entity/Q30250990
Andreas Kopp	http://www.wikidata.org/entity/Q498931
Andreas Leonhard Moeglich	http://www.wikidata.org/entity/Q55117118
Andreas Schmutzer	http://www.wikidata.org/entity/Q34333758
Andreea Diaconu	http://www.wikidata.org/entity/Q16233750
Andreea Stancu	http://www.wikidata.org/entity/Q4755719
Andrei Roiter	http://www.wikidata.org/entity/Q43133012
Andrej Pejic	http://www.wikidata.org/entity/Q503007
Andres Serrano	http://www.wikidata.org/entity/Q503335
Andrew Grima	http://www.wikidata.org/entity/Q504958
Andrew Lord	http://www.wikidata.org/entity/Q28756442
Andrew Mackenzie	http://www.wikidata.org/entity/Q4275769
Andy Wauman	http://www.wikidata.org/entity/Q527949
Anett Griffel	http://www.wikidata.org/entity/Q3482386
Angel Duarte	http://www.wikidata.org/entity/Q6173113
Angel Schlesser	http://www.wikidata.org/entity/Q4034024
Angela Bulloch	http://www.wikidata.org/entity/Q532361
Angela Lindvall	http://www.wikidata.org/entity/Q271512
Angeles Marco	http://www.wikidata.org/entity/Q23007916
Angelo	http://www.wikidata.org/entity/Q769412
Angelo Cagnone	http://www.wikidata.org/entity/Q3616912
Angelo Plessas	http://www.wikidata.org/entity/Q12872070
Angelo Tarlazzi	http://www.wikidata.org/entity/Q48773800
Anja Gockel	http://www.wikidata.org/entity/Q107104
Anja Rubik	http://www.wikidata.org/entity/Q235986
Anja Rubik (	http://www.wikidata.org/entity/Q235986
Anke Doberauer	http://www.wikidata.org/entity/Q556664
Ann Demeulemeester	http://www.wikidata.org/entity/Q466241
Ann Huybens	http://www.wikidata.org/entity/Q52601160
Ann Salens	http://www.wikidata.org/entity/Q14943175
Ann-Sofie Back	http://www.wikidata.org/entity/Q4937162
Anna Anni	http://www.wikidata.org/entity/Q3617659
Anna Banana	http://www.wikidata.org/entity/Q4766834
Anna Barsukova	http://www.wikidata.org/entity/Q16198232
Anna Bayle	http://www.wikidata.org/entity/Q4766843
Anna Bayle (l	http://www.wikidata.org/entity/Q4766843
Anna Dello Russo	http://www.wikidata.org/entity/Q2461630
Anna Ewers	http://www.wikidata.org/entity/Q19259428
Anna Heylen	http://www.wikidata.org/entity/Q2365397
Anna Maria Garthwaite	http://www.wikidata.org/entity/Q4767293
Anna Molinari	http://www.wikidata.org/entity/Q3641225
Anna Selezneva	http://www.wikidata.org/entity/Q2402838
Anna Sui	http://www.wikidata.org/entity/Q262789
Anna Tanaka	http://www.wikidata.org/entity/Q65963088
Annah Stretton	http://www.wikidata.org/entity/Q110295672
Anne Claude Philippe Caylus	http://www.wikidata.org/entity/Q2734012
Anne Klein	http://www.wikidata.org/entity/Q29017359
Anne Marie Beretta	http://www.wikidata.org/entity/Q3617928
Anne Sofie Madsen	http://www.wikidata.org/entity/Q47494233
Anne Valérie Hash	http://www.wikidata.org/entity/Q2851314
Anne Vyalitsyna	http://www.wikidata.org/entity/Q2716298
Anne-Marie Beretta	http://www.wikidata.org/entity/Q3617928
Annelies Planteydt	http://www.wikidata.org/entity/Q16069045
Annelies Strba	http://www.wikidata.org/entity/Q566126
Annemie Verbeke	http://www.wikidata.org/entity/Q2642012
Annette Lemieux	http://www.wikidata.org/entity/Q16148576
Annie Kevans	http://www.wikidata.org/entity/Q4769328
Anno Dijkstra	http://www.wikidata.org/entity/Q5696499
Anny Engelmann	http://www.wikidata.org/entity/Q20795881
Anoek Luyten	http://www.wikidata.org/entity/Q52635434
Anouck Lepere	http://www.wikidata.org/entity/Q2236586
Anouck Lepère	http://www.wikidata.org/entity/Q2236586
Anouska Hempel	http://www.wikidata.org/entity/Q4770443
Ansgar Nierhoff	http://www.wikidata.org/entity/Q569726
Anthony Ausgang	http://www.wikidata.org/entity/Q16193006
Anthony Gormley	http://www.wikidata.org/entity/Q360371
Anthony Hill	http://www.wikidata.org/entity/Q573345
Anthony McCall	http://www.wikidata.org/entity/Q324807
Anthony Vaccarello	http://www.wikidata.org/entity/Q23711946
Antje Majewski	http://www.wikidata.org/entity/Q50321250
Antoine Alexandre Joseph Cardon	http://www.wikidata.org/entity/Q2853763
Antoine Dieu	http://www.wikidata.org/entity/Q2853870
Antoine Masson	http://www.wikidata.org/entity/Q2854213
Antoine Maurin	http://www.wikidata.org/entity/Q12061516
Antoine Peters	http://www.wikidata.org/entity/Q4775523
Antoine-Jean Duclos	http://www.wikidata.org/entity/Q18123317
Anton Egloff	http://www.wikidata.org/entity/Q589113
Anton Gareis (1)	http://www.wikidata.org/entity/Q24081307
Anton Stankowski	http://www.wikidata.org/entity/Q456109
Anton Zampis	http://www.wikidata.org/entity/Q21406260
Antoni Muntadas	http://www.wikidata.org/entity/Q2406301
Antonia Wesseloh	http://www.wikidata.org/entity/Q15783709
Antonio Alvarado	http://www.wikidata.org/entity/Q5659448
Antonio Berardi	http://www.wikidata.org/entity/Q3619247
Antonio Castillo	http://www.wikidata.org/entity/Q601402
Antonio Dias	http://www.wikidata.org/entity/Q16491978
Antonio Ievolella	http://www.wikidata.org/entity/Q41070756
Antonio Marras	http://www.wikidata.org/entity/Q3619851
Antonio Miro	http://www.wikidata.org/entity/Q8201516
Antonio Perini	http://www.wikidata.org/entity/Q2413460
Antonio Pernas	http://www.wikidata.org/entity/Q8201600
Antonio Scaccabarozzi	http://www.wikidata.org/entity/Q51852639
Antonio Sorgato	http://www.wikidata.org/entity/Q56005995
Antonio Verico	http://www.wikidata.org/entity/Q30527875
Antonio Violetta	http://www.wikidata.org/entity/Q19834733
Antony Price	http://www.wikidata.org/entity/Q4777245
Anya Hindmarch	http://www.wikidata.org/entity/Q4778201
Apollonia van Ravenstein	http://www.wikidata.org/entity/Q13430258
Apollonia van Ravenstein (l	http://www.wikidata.org/entity/Q13430258
Appleby, Malcolm	http://www.wikidata.org/entity/Q6742163
Apu Jan	http://www.wikidata.org/entity/Q93796790
Archibald Knox	http://www.wikidata.org/entity/Q2860090
Arickx, Filip	http://www.wikidata.org/entity/Q21544769
Arie Berkulin	http://www.wikidata.org/entity/Q1973785
Ariel Meredith	http://www.wikidata.org/entity/Q4790435
Aris	http://www.wikidata.org/entity/Q110155503
Arizona Muse	http://www.wikidata.org/entity/Q2699083
Arkadius	http://www.wikidata.org/entity/Q9159676
Arlenis Sosa	http://www.wikidata.org/entity/Q2407790
Arman	http://www.wikidata.org/entity/Q367973
Armand Basi	http://www.wikidata.org/entity/Q2168925
Armani	http://www.wikidata.org/entity/Q635484
Armani Jeans	http://www.wikidata.org/entity/Q56045715
Armani, Giorgio	http://www.wikidata.org/entity/Q157054
Armani, Giorgio (Lugar de nacimiento: Italia, 1934)	http://www.wikidata.org/entity/Q157054
Armet Francis	http://www.wikidata.org/entity/Q20676657
Arnaldo Anaya-Lucca	http://www.wikidata.org/entity/Q16149927
Arnaldo Pomodoro	http://www.wikidata.org/entity/Q594368
Arne Wahlberg	http://www.wikidata.org/entity/Q6228626
Arnold Scaasi	http://www.wikidata.org/entity/Q4795241
Arnulf Rainer	http://www.wikidata.org/entity/Q563515
Arthur Joseph Gaskin	http://www.wikidata.org/entity/Q4798790
Ary Bitter	http://www.wikidata.org/entity/Q17150566
Arzu Kaprol	http://www.wikidata.org/entity/Q26234872
Arzuaga, Amaya	http://www.wikidata.org/entity/Q448156
Ashida	http://www.wikidata.org/entity/Q6311432
Ashley Isham	http://www.wikidata.org/entity/Q4805484
Ashley Smith	http://www.wikidata.org/entity/Q28950104
Ashley Williams	http://www.wikidata.org/entity/Q52612707
Ashley, Laura	http://www.wikidata.org/entity/Q449114
Ataui Deng	http://www.wikidata.org/entity/Q17579952
Atelier Gustavolins	http://www.wikidata.org/entity/Q29016635
Ati Maier	http://www.wikidata.org/entity/Q55219306
Attila Kovacs	http://www.wikidata.org/entity/Q1000506
Attila Richard Lukacs	http://www.wikidata.org/entity/Q758111
Atwood, Brian	http://www.wikidata.org/entity/Q23892584
Audrey Marnay	http://www.wikidata.org/entity/Q2870859
August Brasch	http://www.wikidata.org/entity/Q30302255
August Strindberg	http://www.wikidata.org/entity/Q7724
August Weger	http://www.wikidata.org/entity/Q21396170
Augusta Bernard	http://www.wikidata.org/entity/Q3629552
Augusta Zetterling	http://www.wikidata.org/entity/Q41553961
Auguste Desperret	http://www.wikidata.org/entity/Q2871156
Auguste Garnerey	http://www.wikidata.org/entity/Q4821037
Augustin Legrand	http://www.wikidata.org/entity/Q32121946
Aurélie Claudel	http://www.wikidata.org/entity/Q1627337
Aurelie Nemours	http://www.wikidata.org/entity/Q243127
Ava Smith	http://www.wikidata.org/entity/Q20056601
Avis Newman	http://www.wikidata.org/entity/Q4828960
Axel Heibel	http://www.wikidata.org/entity/Q792180
Axel Malmström	http://www.wikidata.org/entity/Q5974199
Axel Rydin	http://www.wikidata.org/entity/Q41553847
Aymeline Valade	http://www.wikidata.org/entity/Q2874936
Ayse Erkmen	http://www.wikidata.org/entity/Q793409
Aziz Bekkaoui	http://www.wikidata.org/entity/Q16514163
Azzaro, Loris (Lugar de nacimiento: Túnez, 09/02/1933 - Lugar de defunción: Paris, 23/11/2003)	http://www.wikidata.org/entity/Q320401
Azzedine Alaia	http://www.wikidata.org/entity/Q2553832
Azzedine Alaïa	http://www.wikidata.org/entity/Q2553832
Babani, Vitaldi	http://www.wikidata.org/entity/Q64821335
Bache Jespers	http://www.wikidata.org/entity/Q52491472
Back, Ann-Sofie	http://www.wikidata.org/entity/Q4937162
Backlund, Sandra	http://www.wikidata.org/entity/Q4937184
Badgley Mischka	http://www.wikidata.org/entity/Q4840879
Balaji Ponna	http://www.wikidata.org/entity/Q43135388
Balenciaga	http://www.wikidata.org/entity/Q1530892
Balenciaga, Cristóbal	http://www.wikidata.org/entity/Q381088
Balestra, Renato	http://www.wikidata.org/entity/Q1154396
Bally	http://www.wikidata.org/entity/Q688195
Balmain	http://www.wikidata.org/entity/Q1385309
Balmain, Pierre	http://www.wikidata.org/entity/Q551674
Balmain, Pierre (Lugar de nacimiento: Francia, 1914 - Lugar de defunción: Francia, 1982)	http://www.wikidata.org/entity/Q551674
Bambi Northwood-Blyth	http://www.wikidata.org/entity/Q28950075
Bambou	http://www.wikidata.org/entity/Q581225
Band of Outsiders	http://www.wikidata.org/entity/Q16987772
Banks, Jeff	http://www.wikidata.org/entity/Q6173293
Baptiste Giabiconi	http://www.wikidata.org/entity/Q1397437
Bar Refaeli	http://www.wikidata.org/entity/Q298197
Barbara Astman	http://www.wikidata.org/entity/Q4858723
Barbara Bloom	http://www.wikidata.org/entity/Q807360
Barbara Bui	http://www.wikidata.org/entity/Q22231612
Barbara Casasola	http://www.wikidata.org/entity/Q4858804
Barbara Fialho	http://www.wikidata.org/entity/Q16531371
Barbara Hulanicki	http://www.wikidata.org/entity/Q1823236
Barbara Meier	http://www.wikidata.org/entity/Q62508
Barbara Paganin	http://www.wikidata.org/entity/Q40893184
Barbara Palvin	http://www.wikidata.org/entity/Q24368
Barbara Tfank	http://www.wikidata.org/entity/Q4859357
Barbier, George	http://www.wikidata.org/entity/Q536721
Barnaart van Bergen, Michael	http://www.wikidata.org/entity/Q2028055
Barney Kulok	http://www.wikidata.org/entity/Q18378269
Barrett, Neil	http://www.wikidata.org/entity/Q6988271
Barros, María	http://www.wikidata.org/entity/Q6003418
Barry Kieselstein-Cord	http://www.wikidata.org/entity/Q67682921
Barthel Beham	http://www.wikidata.org/entity/Q499934
Barthet, Jean	http://www.wikidata.org/entity/Q18808300
Bas Kosters	http://www.wikidata.org/entity/Q17566321
Basil Soda	http://www.wikidata.org/entity/Q12195750
Basile	http://www.wikidata.org/entity/Q110404426
Basile de Loose	http://www.wikidata.org/entity/Q18507926
Basilio Lasinio	http://www.wikidata.org/entity/Q60816819
Basso & Brooke	http://www.wikidata.org/entity/Q4868183
Basso & Brooke (Fashion Fringe)	http://www.wikidata.org/entity/Q4868183
Bastida, Asunción (Lugar de nacimiento: Barcelona (m), 1902 - Lugar de defunción: Barcelona (m), 1995)	http://www.wikidata.org/entity/Q16172128
Baudouin Oosterlynck	http://www.wikidata.org/entity/Q11908831
Baum, Maggy	http://www.wikidata.org/entity/Q107327062
BCBG Max Azria	http://www.wikidata.org/entity/Q66116025
Beat Streuli	http://www.wikidata.org/entity/Q376770
Béatrice Cussol	http://www.wikidata.org/entity/Q2929431
Beeuwkes, Ernst Jan	http://www.wikidata.org/entity/Q2293249
Behati Prinsloo	http://www.wikidata.org/entity/Q260645
Behnaz Sarafpour	http://www.wikidata.org/entity/Q4880955
Beirendonck, Walter Van	http://www.wikidata.org/entity/Q1396462
Bekkaoui, Aziz	http://www.wikidata.org/entity/Q16514163
Bella Freud	http://www.wikidata.org/entity/Q2076643
Belle & Bunty	http://www.wikidata.org/entity/Q4883584
Ben de Lisi	http://www.wikidata.org/entity/Q4886765
Ben Jacober	http://www.wikidata.org/entity/Q98765680
Ben Muthofer	http://www.wikidata.org/entity/Q816566
Ben Patterson	http://www.wikidata.org/entity/Q817643
Ben Willikens	http://www.wikidata.org/entity/Q816634
Benarroch, Elena	http://www.wikidata.org/entity/Q3050694
Bengt Lindstrom	http://www.wikidata.org/entity/Q2895825
Benjamin Katz	http://www.wikidata.org/entity/Q817561
Benjamin Smith (1809)	http://www.wikidata.org/entity/Q16200355
Benno Premsela	http://www.wikidata.org/entity/Q2870056
Benthum, Francisco van	http://www.wikidata.org/entity/Q19716309
Berend Strik	http://www.wikidata.org/entity/Q18378441
Beretta, Anne-Marie	http://www.wikidata.org/entity/Q3617928
Bergdorf Goodman	http://www.wikidata.org/entity/Q793430
Bergé-Farwick, Lien	http://www.wikidata.org/entity/Q3241292
Bergen, Mattijs van	http://www.wikidata.org/entity/Q29554424
Berhanyer, Elio	http://www.wikidata.org/entity/Q5361171
Berhanyer, Elio (Lugar de nacimiento: Córdoba, 1933)	http://www.wikidata.org/entity/Q5361171
Bernar Venet	http://www.wikidata.org/entity/Q545445
Bernard Baron	http://www.wikidata.org/entity/Q4892915
Bernard Chandran	http://www.wikidata.org/entity/Q4892986
Bernard Lépicié	http://www.wikidata.org/entity/Q4259143
Bernard Picart	http://www.wikidata.org/entity/Q559929
Bernard Queeckers	http://www.wikidata.org/entity/Q22237606
Bernard Schultze	http://www.wikidata.org/entity/Q822694
Bernard Villers	http://www.wikidata.org/entity/Q2898723
Bernat Klein	http://www.wikidata.org/entity/Q4894011
Bernd Berner	http://www.wikidata.org/entity/Q823295
Bernd Koberling	http://www.wikidata.org/entity/Q125220
Bernd Lohaus	http://www.wikidata.org/entity/Q320080
Bernd Zimmer	http://www.wikidata.org/entity/Q824440
Berndt Klyvare	http://www.wikidata.org/entity/Q5914844
Bernhard Garbert	http://www.wikidata.org/entity/Q95252544
Bernhard Gottlieb Fridrich	http://www.wikidata.org/entity/Q55891168
Bernhard Mischewski	http://www.wikidata.org/entity/Q102281483
Bernhard Schobinger	http://www.wikidata.org/entity/Q30323695
Bernhard Willhelm	http://www.wikidata.org/entity/Q936206
Bert De Beul	http://www.wikidata.org/entity/Q22235840
Bertha Valerius	http://www.wikidata.org/entity/Q4984195
Bertha Wehnert-Beckmann	http://www.wikidata.org/entity/Q827754
Bertien Van Manen	http://www.wikidata.org/entity/Q2465260
Bertrand Planes	http://www.wikidata.org/entity/Q2899652
Beth Ditto	http://www.wikidata.org/entity/Q12827
Beth Levine	http://www.wikidata.org/entity/Q4897573
Betsey Johnson	http://www.wikidata.org/entity/Q467665
Bette Franke	http://www.wikidata.org/entity/Q4898396
Bettina Dittlmann	http://www.wikidata.org/entity/Q90684939
